"year","geoid","name","geography_level","road_rage_incidents","road_rage_shootings","victims_killed","victims_injured","victims_shot","suspects_killed","suspects_injured","suspects_shot","total_killed","total_injured","total_shot","incident_rate_100k","shooting_rate_100k","population","state_code","region","division"
2024,45300,"Tampa-St. Petersburg-Clearwater, FL","cbsa",5,4,2,2,4,0,0,0,2,2,4,0.146004158198425,0.11680332655874,3424560,"NA","NA","NA"
2020,45340,"Taos, NM","cbsa",1,1,0,0,0,1,0,1,1,0,1,2.90199947764009,2.90199947764009,34459,"NA","NA","NA"
2021,45340,"Taos, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,34700,"NA","NA","NA"
2022,45340,"Taos, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,34580,"NA","NA","NA"
2023,45340,"Taos, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,34484,"NA","NA","NA"
2024,45340,"Taos, NM","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,34482,"NA","NA","NA"
2020,45460,"Terre Haute, IN","cbsa",1,1,0,0,0,1,0,1,1,0,1,0.540771464571357,0.540771464571357,184921,"NA","NA","NA"
2021,45460,"Terre Haute, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,185161,"NA","NA","NA"
2022,45460,"Terre Haute, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,184875,"NA","NA","NA"
2023,45460,"Terre Haute, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,168657,"NA","NA","NA"
2024,45460,"Terre Haute, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,168874,"NA","NA","NA"
2020,45500,"Texarkana, TX-AR","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,147478,"NA","NA","NA"
2021,45500,"Texarkana, TX-AR","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,146744,"NA","NA","NA"
2022,45500,"Texarkana, TX-AR","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,146408,"NA","NA","NA"
2023,45500,"Texarkana, TX-AR","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,145760,"NA","NA","NA"
2024,45500,"Texarkana, TX-AR","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,145576,"NA","NA","NA"
2020,45780,"Toledo, OH","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.15479588614453,0.15479588614453,646012,"NA","NA","NA"
2021,45780,"Toledo, OH","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.155685639556607,0,642320,"NA","NA","NA"
2022,45780,"Toledo, OH","cbsa",1,1,1,1,2,0,0,0,1,1,2,0.15615630621627,0.15615630621627,640384,"NA","NA","NA"
2023,45780,"Toledo, OH","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,601004,"NA","NA","NA"
2024,45780,"Toledo, OH","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,601396,"NA","NA","NA"
2020,45820,"Topeka, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,232890,"NA","NA","NA"
2021,45820,"Topeka, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,232771,"NA","NA","NA"
2022,45820,"Topeka, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,231783,"NA","NA","NA"
2023,45820,"Topeka, KS","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.43072629067133,0.43072629067133,232166,"NA","NA","NA"
2024,45820,"Topeka, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,232648,"NA","NA","NA"
2020,45860,"Torrington, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,184818,"NA","NA","NA"
2021,45860,"Torrington, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,185799,"NA","NA","NA"
2022,45860,"Torrington, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,186116,"NA","NA","NA"
2023,45860,"Torrington, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,113538,"NA","NA","NA"
2024,45860,"Torrington, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,114101,"NA","NA","NA"
2020,45900,"Traverse City, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,153636,"NA","NA","NA"
2021,45900,"Traverse City, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,154837,"NA","NA","NA"
2022,45900,"Traverse City, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,155813,"NA","NA","NA"
2023,45900,"Traverse City, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,156309,"NA","NA","NA"
2024,45900,"Traverse City, MI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,156634,"NA","NA","NA"
2020,45940,"Trenton-Princeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,386441,"NA","NA","NA"
2021,45940,"Trenton-Princeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,382116,"NA","NA","NA"
2022,45940,"Trenton-Princeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,380688,"NA","NA","NA"
2023,45940,"Trenton-Princeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,386296,"NA","NA","NA"
2024,45940,"Trenton-Princeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,392138,"NA","NA","NA"
2020,46060,"Tucson, AZ","cbsa",2,0,0,0,0,0,0,0,0,0,0,0.191355514626737,0,1045175,"NA","NA","NA"
2021,46060,"Tucson, AZ","cbsa",7,7,2,7,9,1,0,1,3,7,10,0.667368993083197,0.667368993083197,1048895,"NA","NA","NA"
2022,46060,"Tucson, AZ","cbsa",5,5,3,2,5,0,0,0,3,2,5,0.472769873590791,0.472769873590791,1057597,"NA","NA","NA"
2023,46060,"Tucson, AZ","cbsa",5,5,1,6,7,0,0,0,1,6,7,0.467911123089636,0.467911123089636,1068579,"NA","NA","NA"
2024,46060,"Tucson, AZ","cbsa",5,5,4,1,5,0,0,0,4,1,5,0.46289910003157,0.46289910003157,1080149,"NA","NA","NA"
2020,46100,"Tullahoma-Manchester, TN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,107444,"NA","NA","NA"
2021,46100,"Tullahoma-Manchester, TN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,108832,"NA","NA","NA"
2022,46100,"Tullahoma-Manchester, TN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,110412,"NA","NA","NA"
2023,46100,"Tullahoma-Manchester, TN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,67246,"NA","NA","NA"
2024,46100,"Tullahoma-Manchester, TN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,68058,"NA","NA","NA"
2020,46140,"Tulsa, OK","cbsa",6,2,0,1,1,1,0,1,1,1,2,0.589812754110995,0.196604251370332,1017272,"NA","NA","NA"
2021,46140,"Tulsa, OK","cbsa",3,1,0,1,1,0,0,0,0,1,1,0.292512556101471,0.0975041853671569,1025597,"NA","NA","NA"
2022,46140,"Tulsa, OK","cbsa",2,2,1,2,3,0,0,0,1,2,3,0.19340059161241,0.19340059161241,1034123,"NA","NA","NA"
2023,46140,"Tulsa, OK","cbsa",3,3,0,3,3,0,0,0,0,3,3,0.286186902942574,0.286186902942574,1048266,"NA","NA","NA"
2024,46140,"Tulsa, OK","cbsa",3,3,0,3,3,0,0,0,0,3,3,0.283071476491386,0.283071476491386,1059803,"NA","NA","NA"
2020,46180,"Tupelo, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,163328,"NA","NA","NA"
2021,46180,"Tupelo, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,163166,"NA","NA","NA"
2022,46180,"Tupelo, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,163043,"NA","NA","NA"
2023,46180,"Tupelo, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,132342,"NA","NA","NA"
2024,46180,"Tupelo, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,132699,"NA","NA","NA"
2020,46220,"Tuscaloosa, AL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,272926,"NA","NA","NA"
2021,46220,"Tuscaloosa, AL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,276612,"NA","NA","NA"
2022,46220,"Tuscaloosa, AL","cbsa",2,1,0,1,1,0,0,0,0,1,1,0.720736304208379,0.36036815210419,277494,"NA","NA","NA"
2023,46220,"Tuscaloosa, AL","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.356919782278933,0.356919782278933,280175,"NA","NA","NA"
2024,46220,"Tuscaloosa, AL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,281963,"NA","NA","NA"
2020,46340,"Tyler, TX","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.426994598518329,0,234195,"NA","NA","NA"
2021,46340,"Tyler, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,237114,"NA","NA","NA"
2022,46340,"Tyler, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,241922,"NA","NA","NA"
2023,46340,"Tyler, TX","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.406578439145372,0.406578439145372,245955,"NA","NA","NA"
2024,46340,"Tyler, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,249091,"NA","NA","NA"
2020,46420,"Union, SC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,27176,"NA","NA","NA"
2021,46420,"Union, SC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,26994,"NA","NA","NA"
2022,46420,"Union, SC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,26752,"NA","NA","NA"
2020,46520,"Urban Honolulu, HI","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.0987844572534957,0,1012305,"NA","NA","NA"
2021,46520,"Urban Honolulu, HI","cbsa",3,1,1,0,1,0,0,0,1,0,1,0.298604620607899,0.0995348735359664,1004673,"NA","NA","NA"
2022,46520,"Urban Honolulu, HI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,995638,"NA","NA","NA"
2023,46520,"Urban Honolulu, HI","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.100545358021911,0.100545358021911,994576,"NA","NA","NA"
2024,46520,"Urban Honolulu, HI","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.100125457197869,0.100125457197869,998747,"NA","NA","NA"
2020,46540,"Utica-Rome, NY","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.342936704172511,0,291599,"NA","NA","NA"
2021,46540,"Utica-Rome, NY","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.344799051113011,0,290024,"NA","NA","NA"
2022,46540,"Utica-Rome, NY","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.346418723239154,0.346418723239154,288668,"NA","NA","NA"
2023,46540,"Utica-Rome, NY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,287581,"NA","NA","NA"
2024,46540,"Utica-Rome, NY","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,287932,"NA","NA","NA"
2020,46660,"Valdosta, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,148329,"NA","NA","NA"
2021,46660,"Valdosta, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,148959,"NA","NA","NA"
2022,46660,"Valdosta, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,149849,"NA","NA","NA"
2023,46660,"Valdosta, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,151266,"NA","NA","NA"
2024,46660,"Valdosta, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,152588,"NA","NA","NA"
2020,46700,"Vallejo, CA","cbsa",2,1,0,1,1,0,0,0,0,1,1,0.441795634175543,0.220897817087772,452698,"NA","NA","NA"
2021,46700,"Vallejo, CA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.2220495170423,0,450350,"NA","NA","NA"
2022,46700,"Vallejo, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,448747,"NA","NA","NA"
2023,46700,"Vallejo, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,451060,"NA","NA","NA"
2024,46700,"Vallejo, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,455101,"NA","NA","NA"
2020,46980,"Vicksburg, MS","cbsa",1,0,0,0,0,0,0,0,0,0,0,2.24497126436782,0,44544,"NA","NA","NA"
2021,46980,"Vicksburg, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,43450,"NA","NA","NA"
2022,46980,"Vicksburg, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,42649,"NA","NA","NA"
2023,46980,"Vicksburg, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,42323,"NA","NA","NA"
2024,46980,"Vicksburg, MS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,42105,"NA","NA","NA"
2020,47020,"Victoria, TX","cbsa",1,0,0,0,0,0,0,0,0,0,0,1.0170456856922,0,98324,"NA","NA","NA"
2021,47020,"Victoria, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,98043,"NA","NA","NA"
2022,47020,"Victoria, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,98196,"NA","NA","NA"
2023,47020,"Victoria, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,98939,"NA","NA","NA"
2024,47020,"Victoria, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,99170,"NA","NA","NA"
2020,47220,"Vineland-Bridgeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,153692,"NA","NA","NA"
2021,47220,"Vineland-Bridgeton, NJ","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.657509747582008,0,152089,"NA","NA","NA"
2022,47220,"Vineland-Bridgeton, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,151356,"NA","NA","NA"
2023,47220,"Vineland, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,153338,"NA","NA","NA"
2024,47220,"Vineland, NJ","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,155678,"NA","NA","NA"
2020,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","cbsa",3,1,0,1,1,0,0,0,0,1,1,0.166565801820009,0.055521933940003,1801090,"NA","NA","NA"
2021,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","cbsa",2,1,0,1,1,0,0,0,0,1,1,0.110768835409695,0.0553844177048476,1805562,"NA","NA","NA"
2022,47260,"Virginia Beach-Norfolk-Newport News, VA-NC","cbsa",3,3,2,1,3,0,0,0,2,1,3,0.166035730889287,0.166035730889287,1806840,"NA","NA","NA"
2023,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.0559155272946055,0.0559155272946055,1788412,"NA","NA","NA"
2024,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC","cbsa",6,6,1,6,7,0,0,0,1,6,7,0.334396342149879,0.334396342149879,1794278,"NA","NA","NA"
2020,47300,"Visalia, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,473891,"NA","NA","NA"
2021,47300,"Visalia, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,476946,"NA","NA","NA"
2022,47300,"Visalia, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,477544,"NA","NA","NA"
2023,47300,"Visalia, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,480747,"NA","NA","NA"
2024,47300,"Visalia, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,483546,"NA","NA","NA"
2020,47380,"Waco, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,278131,"NA","NA","NA"
2021,47380,"Waco, TX","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.356108869603615,0,280813,"NA","NA","NA"
2022,47380,"Waco, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,283885,"NA","NA","NA"
2023,47380,"Waco, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,305430,"NA","NA","NA"
2024,47380,"Waco, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,307123,"NA","NA","NA"
2020,47580,"Warner Robins, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,192383,"NA","NA","NA"
2021,47580,"Warner Robins, GA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.511768107635068,0.511768107635068,195401,"NA","NA","NA"
2022,47580,"Warner Robins, GA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.504558687743765,0.504558687743765,198193,"NA","NA","NA"
2023,47580,"Warner Robins, GA","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.498102230501788,0.498102230501788,200762,"NA","NA","NA"
2024,47580,"Warner Robins, GA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,204110,"NA","NA","NA"
2020,47700,"Warsaw, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,80155,"NA","NA","NA"
2021,47700,"Warsaw, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,80323,"NA","NA","NA"
2022,47700,"Warsaw, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,80826,"NA","NA","NA"
2023,47700,"Warsaw, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,80441,"NA","NA","NA"
2024,47700,"Warsaw, IN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,80669,"NA","NA","NA"
2020,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","cbsa",11,2,2,1,3,0,0,0,2,1,3,0.172774534415823,0.0314135517119679,6366679,"NA","NA","NA"
2021,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","cbsa",17,10,5,6,11,0,0,0,5,6,11,0.267089526995446,0.157111486467909,6364907,"NA","NA","NA"
2022,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","cbsa",13,13,3,11,14,0,0,0,3,11,14,0.203961369089121,0.203961369089121,6373756,"NA","NA","NA"
2023,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","cbsa",5,5,1,4,5,0,0,0,1,4,5,0.0787912663348084,0.0787912663348084,6345881,"NA","NA","NA"
2024,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","cbsa",1,1,1,1,2,0,0,0,1,1,2,0.0155364205547465,0.0155364205547465,6436489,"NA","NA","NA"
2023,47930,"Waterbury-Shelton, CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,457609,"NA","NA","NA"
2024,47930,"Waterbury-Shelton, CT","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.216347193976894,0.216347193976894,462220,"NA","NA","NA"
2020,47940,"Waterloo-Cedar Falls, IA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,168371,"NA","NA","NA"
2021,47940,"Waterloo-Cedar Falls, IA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,168099,"NA","NA","NA"
2022,47940,"Waterloo-Cedar Falls, IA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,167889,"NA","NA","NA"
2023,47940,"Waterloo-Cedar Falls, IA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,168895,"NA","NA","NA"
2024,47940,"Waterloo-Cedar Falls, IA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,170081,"NA","NA","NA"
2020,48140,"Wausau-Weston, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,166476,"NA","NA","NA"
2021,48140,"Wausau-Weston, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,166199,"NA","NA","NA"
2022,48140,"Wausau-Weston, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,166334,"NA","NA","NA"
2023,48140,"Wausau, WI","cbsa",1,1,0,2,2,0,0,0,0,2,2,0.72026390469468,0.72026390469468,138838,"NA","NA","NA"
2024,48140,"Wausau, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,139091,"NA","NA","NA"
2020,48620,"Wichita, KS","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,648516,"NA","NA","NA"
2021,48620,"Wichita, KS","cbsa",5,4,1,4,5,1,0,1,2,4,6,0.770829350715021,0.616663480572017,648652,"NA","NA","NA"
2022,48620,"Wichita, KS","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.153836923630736,0.153836923630736,650039,"NA","NA","NA"
2023,48620,"Wichita, KS","cbsa",3,3,1,3,4,0,0,0,1,3,4,0.458071214804862,0.458071214804862,654920,"NA","NA","NA"
2024,48620,"Wichita, KS","cbsa",1,1,1,1,2,0,0,0,1,1,2,0.151236280978862,0.151236280978862,661217,"NA","NA","NA"
2020,48660,"Wichita Falls, TX","cbsa",2,0,0,0,0,0,0,0,0,0,0,1.34751820833979,0,148421,"NA","NA","NA"
2021,48660,"Wichita Falls, TX","cbsa",2,1,0,1,1,0,0,0,0,1,1,1.34223683769001,0.671118418845005,149005,"NA","NA","NA"
2022,48660,"Wichita Falls, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,149299,"NA","NA","NA"
2023,48660,"Wichita Falls, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,149862,"NA","NA","NA"
2024,48660,"Wichita Falls, TX","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,149869,"NA","NA","NA"
2020,48680,"The Villages, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,130298,"NA","NA","NA"
2021,48680,"The Villages, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,134867,"NA","NA","NA"
2022,48680,"The Villages, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,144970,"NA","NA","NA"
2023,48680,"Wildwood-The Villages, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,152157,"NA","NA","NA"
2024,48680,"Wildwood-The Villages, FL","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,154693,"NA","NA","NA"
2020,48900,"Wilmington, NC","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.348493983251379,0.348493983251379,286949,"NA","NA","NA"
2021,48900,"Wilmington, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,293002,"NA","NA","NA"
2022,48900,"Wilmington, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,300658,"NA","NA","NA"
2023,48900,"Wilmington, NC","cbsa",2,2,0,4,4,0,0,0,0,4,4,0.427108581679177,0.427108581679177,468265,"NA","NA","NA"
2024,48900,"Wilmington, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,480522,"NA","NA","NA"
2020,49100,"Winona, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,49640,"NA","NA","NA"
2021,49100,"Winona, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,49750,"NA","NA","NA"
2022,49100,"Winona, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,49478,"NA","NA","NA"
2023,49100,"Winona, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,49846,"NA","NA","NA"
2024,49100,"Winona, MN","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,49973,"NA","NA","NA"
2020,49180,"Winston-Salem, NC","cbsa",3,0,0,0,0,0,0,0,0,0,0,0.443086957292325,0,677068,"NA","NA","NA"
2021,49180,"Winston-Salem, NC","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.146524654971069,0,682479,"NA","NA","NA"
2022,49180,"Winston-Salem, NC","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,688471,"NA","NA","NA"
2023,49180,"Winston-Salem, NC","cbsa",1,1,1,0,1,0,0,0,1,0,1,0.143554407120299,0.143554407120299,696600,"NA","NA","NA"
2024,49180,"Winston-Salem, NC","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.141806357746243,0.141806357746243,705187,"NA","NA","NA"
2020,49220,"Wisconsin Rapids-Marshfield, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,74197,"NA","NA","NA"
2021,49220,"Wisconsin Rapids-Marshfield, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,74085,"NA","NA","NA"
2022,49220,"Wisconsin Rapids-Marshfield, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,73993,"NA","NA","NA"
2023,49220,"Wisconsin Rapids-Marshfield, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,74037,"NA","NA","NA"
2024,49220,"Wisconsin Rapids-Marshfield, WI","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,73943,"NA","NA","NA"
2020,49340,"Worcester, MA-CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,975998,"NA","NA","NA"
2021,49340,"Worcester, MA-CT","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.102154124013063,0.102154124013063,978913,"NA","NA","NA"
2022,49340,"Worcester, MA-CT","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,980137,"NA","NA","NA"
2023,49340,"Worcester, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,872813,"NA","NA","NA"
2024,49340,"Worcester, MA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,881248,"NA","NA","NA"
2020,49420,"Yakima, WA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.389556762315837,0,256702,"NA","NA","NA"
2021,49420,"Yakima, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,256647,"NA","NA","NA"
2022,49420,"Yakima, WA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.389103544344185,0.389103544344185,257001,"NA","NA","NA"
2023,49420,"Yakima, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,257193,"NA","NA","NA"
2024,49420,"Yakima, WA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,258523,"NA","NA","NA"
2020,49620,"York-Hanover, PA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.21896595517329,0,456692,"NA","NA","NA"
2021,49620,"York-Hanover, PA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.217794698005872,0,459148,"NA","NA","NA"
2022,49620,"York-Hanover, PA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.216892451708896,0.216892451708896,461058,"NA","NA","NA"
2023,49620,"York-Hanover, PA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,465977,"NA","NA","NA"
2024,49620,"York-Hanover, PA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,471240,"NA","NA","NA"
2020,49660,"Youngstown-Warren-Boardman, OH-PA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.185112854051472,0,540211,"NA","NA","NA"
2021,49660,"Youngstown-Warren-Boardman, OH-PA","cbsa",1,0,0,0,0,0,0,0,0,0,0,0.185929937880808,0,537837,"NA","NA","NA"
2022,49660,"Youngstown-Warren-Boardman, OH-PA","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.18674171193597,0.18674171193597,535499,"NA","NA","NA"
2023,49660,"Youngstown-Warren, OH","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.234553480539098,0.234553480539098,426342,"NA","NA","NA"
2024,49660,"Youngstown-Warren, OH","cbsa",1,1,0,1,1,0,0,0,0,1,1,0.23469440441601,0.23469440441601,426086,"NA","NA","NA"
2020,49700,"Yuba City, CA","cbsa",0,0,0,0,0,0,0,0,0,0,0,0,0,181458,"NA","NA","NA"
